record_id,source_type,source,title,event_date,content,mentioned_entity,read_count,comment_count,url
COMM_000627,comment,东方财富股吧,建议大股东通过大宗交易将证金公司尚未出清的股票承接下来，避免对全体股东及公司价值,2026-05-28,建议大股东通过大宗交易将证金公司尚未出清的股票承接下来，避免对全体股东及公司价值,平安银行(000001),38,0,"https://guba.eastmoney.com/news,000001,1716030104.html"
COMM_000628,comment,东方财富股吧,平银像病人,2026-05-28,平银像病人,平安银行(000001),46,0,"https://guba.eastmoney.com/news,000001,1716029980.html"
COMM_000629,comment,东方财富股吧,原以为最强，结果最弱。,2026-05-28,原以为最强，结果最弱。,平安银行(000001),41,0,"https://guba.eastmoney.com/news,000001,1716011128.html"
COMM_000630,comment,东方财富股吧,两三年内你千万不要卖平安银行，只进不出,2026-05-28,两三年内你千万不要卖平安银行，只进不出,平安银行(000001),108,1,"https://guba.eastmoney.com/news,000001,1715914310.html"
COMM_000631,comment,东方财富股吧,昨天怎么还有S13卖货，你这样操作不亏钱是天才,2026-05-28,昨天怎么还有S13卖货，你这样操作不亏钱是天才,平安银行(000001),59,1,"https://guba.eastmoney.com/news,000001,1715912844.html"
COMM_000632,comment,东方财富股吧,平安银行：融资净偿还3161.42万元，融资余额55.49亿元,2026-05-28,平安银行：融资净偿还3161.42万元，融资余额55.49亿元,平安银行(000001),69,0,"https://guba.eastmoney.com/news,000001,1715906941.html"
COMM_000633,comment,东方财富股吧,远离黑五类，金融地产医药白酒农业，平安这个周期必跌破5元！,2026-05-26,远离黑五类，金融地产医药白酒农业，平安这个周期必跌破5元！,平安银行(000001),386,16,"https://guba.eastmoney.com/news,000001,1714186515.html"
COMM_000634,comment,东方财富股吧,平安银行：截至2025年末公司投资组合中持有少量美国国债和中债评级A级以下国内债券,2026-05-27,平安银行：截至2025年末公司投资组合中持有少量美国国债和中债评级A级以下国内债券,平安银行(000001),1368,5,"https://guba.eastmoney.com/news,000001,1715787068.html"
COMM_000635,comment,东方财富股吧,轮到科技爆跌，平安银行爆涨的时刻，大家就应该全仓加栱杆抽底锁仓平安银行保一方平安,2026-05-27,轮到科技爆跌，平安银行爆涨的时刻，大家就应该全仓加栱杆抽底锁仓平安银行保一方平安,平安银行(000001),347,14,"https://guba.eastmoney.com/news,000001,1715639842.html"
COMM_000636,comment,东方财富股吧,平安银行必涨，我们推论一个核心逻辑。平安银行一年盈利400亿，过一年又400亿，,2026-05-22,平安银行必涨，我们推论一个核心逻辑。平安银行一年盈利400亿，过一年又400亿，,平安银行(000001),621,9,"https://guba.eastmoney.com/news,000001,1712479884.html"
COMM_000637,comment,东方财富股吧,我记得之前董秘说过再也买不到多少钱的平安银行来着？13还是14？,2026-05-27,我记得之前董秘说过再也买不到多少钱的平安银行来着？13还是14？,平安银行(000001),146,2,"https://guba.eastmoney.com/news,000001,1715794810.html"
COMM_000638,comment,东方财富股吧,买股票，分红才是硬道理，别的都是老谣。个人财产包括存款、债券，知识产权，房产等等,2026-05-27,买股票，分红才是硬道理，别的都是老谣。个人财产包括存款、债券，知识产权，房产等等,平安银行(000001),160,3,"https://guba.eastmoney.com/news,000001,1715762382.html"
COMM_000639,comment,东方财富股吧,既然这样那我也就不客气了，直接上货,2026-05-26,既然这样那我也就不客气了，直接上货,平安银行(000001),1411,2,"https://guba.eastmoney.com/news,000001,1714714727.html"
COMM_000640,comment,东方财富股吧,明天能2%阳线吗？,2026-05-27,明天能2%阳线吗？,平安银行(000001),72,1,"https://guba.eastmoney.com/news,000001,1715791473.html"
COMM_000641,comment,东方财富股吧,时间筛掉的不过是本身不够坚定的东西。,2026-05-27,时间筛掉的不过是本身不够坚定的东西。,平安银行(000001),39,0,"https://guba.eastmoney.com/news,000001,1715807759.html"
COMM_000642,comment,东方财富股吧,st板块个股那些没业绩负利润的烂股都没有跌破24年9月启动行的情一半，结果现在你,2026-05-27,st板块个股那些没业绩负利润的烂股都没有跌破24年9月启动行的情一半，结果现在你,平安银行(000001),55,0,"https://guba.eastmoney.com/news,000001,1715790331.html"
COMM_000643,comment,东方财富股吧,不少股民认为10.50元是强支撑，每逢跌至附近，就会迎来一波买盘，可一旦跌破10,2026-05-27,不少股民认为10.50元是强支撑，每逢跌至附近，就会迎来一波买盘，可一旦跌破10,平安银行(000001),103,0,"https://guba.eastmoney.com/news,000001,1715789631.html"
COMM_000644,comment,东方财富股吧,几号分红,2026-05-27,几号分红,平安银行(000001),77,1,"https://guba.eastmoney.com/news,000001,1715778603.html"
COMM_000645,comment,东方财富股吧,现在这种状态下有钱我也不买房，宁可租房我也不买房，拿钱买股票，等分红等股价上涨等,2026-05-27,现在这种状态下有钱我也不买房，宁可租房我也不买房，拿钱买股票，等分红等股价上涨等,平安银行(000001),90,1,"https://guba.eastmoney.com/news,000001,1715763391.html"
COMM_000646,comment,东方财富股吧,恩情公司被套了吗？,2026-05-27,恩情公司被套了吗？,平安银行(000001),69,1,"https://guba.eastmoney.com/news,000001,1715738196.html"
COMM_000647,comment,东方财富股吧,平安银行这个价位买入就持股收息每年分红再复投，年复一年五年后你的持仓成本是7.7,2026-05-22,平安银行这个价位买入就持股收息每年分红再复投，年复一年五年后你的持仓成本是7.7,平安银行(000001),1637,54,"https://guba.eastmoney.com/news,000001,1712808836.html"
COMM_000648,comment,东方财富股吧,你们以为股价跌了股息就能高？那是你们以去年的分红作为参考的谁能保证今年明年是什么,2026-05-27,你们以为股价跌了股息就能高？那是你们以去年的分红作为参考的谁能保证今年明年是什么,平安银行(000001),85,1,"https://guba.eastmoney.com/news,000001,1715693610.html"
COMM_000649,comment,东方财富股吧,公司股东人数,2026-05-27,公司股东人数,平安银行(000001),261,0,"https://guba.eastmoney.com/news,000001,1715696772.html"
COMM_000650,comment,东方财富股吧,请问5月13日兰州银行在京东拍卖3亿股，贵司是否参与？,2026-05-27,请问5月13日兰州银行在京东拍卖3亿股，贵司是否参与？,平安银行(000001),160,0,"https://guba.eastmoney.com/news,000001,1715696771.html"
COMM_000651,comment,东方财富股吧,截止5月11日股东人数多少,2026-05-27,截止5月11日股东人数多少,平安银行(000001),157,0,"https://guba.eastmoney.com/news,000001,1715696530.html"
COMM_000652,comment,东方财富股吧,管理层，您好！公司投资组合中是否持有美债和国内评价A以下的债券？如果持有的话，规,2026-05-27,管理层，您好！公司投资组合中是否持有美债和国内评价A以下的债券？如果持有的话，规,平安银行(000001),79,0,"https://guba.eastmoney.com/news,000001,1715696254.html"
COMM_000653,comment,东方财富股吧,根据贵行股票近两年走势，贵行是否存在末报露信息？今年一季度营收，利润同比均上升。,2026-05-27,根据贵行股票近两年走势，贵行是否存在末报露信息？今年一季度营收，利润同比均上升。,平安银行(000001),294,0,"https://guba.eastmoney.com/news,000001,1715695364.html"
COMM_000654,comment,东方财富股吧,又被套牢了,2026-05-27,又被套牢了,平安银行(000001),36,0,"https://guba.eastmoney.com/news,000001,1715669586.html"
COMM_000655,comment,东方财富股吧,看拉到80收盘,2026-05-27,看拉到80收盘,平安银行(000001),47,0,"https://guba.eastmoney.com/news,000001,1715629803.html"
COMM_000656,comment,东方财富股吧,垃圾,2026-05-27,垃圾,平安银行(000001),35,0,"https://guba.eastmoney.com/news,000001,1715616729.html"
COMM_000657,comment,东方财富股吧,……,2026-05-27,……,平安银行(000001),28,0,"https://guba.eastmoney.com/news,000001,1715565865.html"
COMM_000658,comment,东方财富股吧,有些不懂装懂的~说股息一直保持%5的都是不懂股票的~~~民生银行从高位跌下来也就,2026-05-27,有些不懂装懂的~说股息一直保持%5的都是不懂股票的~~~民生银行从高位跌下来也就,平安银行(000001),223,2,"https://guba.eastmoney.com/news,000001,1715465697.html"
COMM_000659,comment,东方财富股吧,还好老人家机智，抛了,2026-05-27,还好老人家机智，抛了,平安银行(000001),46,0,"https://guba.eastmoney.com/news,000001,1715520907.html"
COMM_000660,comment,东方财富股吧,今天应该雄起才对的，看下午了。,2026-05-27,今天应该雄起才对的，看下午了。,平安银行(000001),49,0,"https://guba.eastmoney.com/news,000001,1715432435.html"
COMM_000661,comment,东方财富股吧,nb,2026-05-27,nb,平安银行(000001),36,0,"https://guba.eastmoney.com/news,000001,1715431699.html"
COMM_000662,comment,东方财富股吧,根据光大银行的估值，还要补跌的。空仓观望,2026-05-27,根据光大银行的估值，还要补跌的。空仓观望,平安银行(000001),70,1,"https://guba.eastmoney.com/news,000001,1715016658.html"
COMM_000663,comment,东方财富股吧,怎么还不St,2026-05-27,怎么还不St,平安银行(000001),41,0,"https://guba.eastmoney.com/news,000001,1715420674.html"
COMM_000664,comment,东方财富股吧,业务做的巨烂,2026-05-27,业务做的巨烂,平安银行(000001),40,0,"https://guba.eastmoney.com/news,000001,1715420434.html"
COMM_000665,comment,东方财富股吧,管理层,2026-05-27,管理层,平安银行(000001),36,0,"https://guba.eastmoney.com/news,000001,1715420293.html"
COMM_000666,comment,东方财富股吧,己全部离场，希望这怪股除牌,2026-05-27,己全部离场，希望这怪股除牌,平安银行(000001),40,0,"https://guba.eastmoney.com/news,000001,1715414778.html"
COMM_000667,comment,东方财富股吧,要死了吧,2026-05-27,要死了吧,平安银行(000001),38,0,"https://guba.eastmoney.com/news,000001,1715414713.html"
COMM_000668,comment,东方财富股吧,麻了,2026-05-27,麻了,平安银行(000001),35,0,"https://guba.eastmoney.com/news,000001,1715399025.html"
COMM_000669,comment,东方财富股吧,分红700多亿，融资有1100多亿，实际上是把融资的钱拿来分红还白赚了400亿，,2026-05-27,分红700多亿，融资有1100多亿，实际上是把融资的钱拿来分红还白赚了400亿，,平安银行(000001),53,0,"https://guba.eastmoney.com/news,000001,1715362244.html"
COMM_000670,comment,东方财富股吧,深圳经济已经无增长空间，题材已无挖掘了。,2026-05-27,深圳经济已经无增长空间，题材已无挖掘了。,平安银行(000001),29,0,"https://guba.eastmoney.com/news,000001,1715351486.html"
COMM_000671,comment,东方财富股吧,这垃圾咋会死，兴业只少有反弹，这货到死不活的,2026-05-27,这垃圾咋会死，兴业只少有反弹，这货到死不活的,平安银行(000001),45,0,"https://guba.eastmoney.com/news,000001,1715317537.html"
COMM_000672,comment,东方财富股吧,当自有A股三十多年至此从没真实过也没正常过…市值一百万亿了还在三千四千聊望？？利,2026-05-27,当自有A股三十多年至此从没真实过也没正常过…市值一百万亿了还在三千四千聊望？？利,平安银行(000001),53,0,"https://guba.eastmoney.com/news,000001,1715304638.html"
COMM_000673,comment,东方财富股吧,平安银行11元压力山大，很难上去。垃圾,2026-05-27,平安银行11元压力山大，很难上去。垃圾,平安银行(000001),43,0,"https://guba.eastmoney.com/news,000001,1715276370.html"
COMM_000674,comment,东方财富股吧,现在买入，10年后情况会是咋样呢？,2026-05-27,现在买入，10年后情况会是咋样呢？,平安银行(000001),158,4,"https://guba.eastmoney.com/news,000001,1714984934.html"
COMM_000675,comment,东方财富股吧,$平安银行(SZ000001)$,2026-05-27,$平安银行(SZ000001)$,平安银行(000001),308,2,"https://guba.eastmoney.com/news,000001,1715160661.html"
COMM_000676,comment,东方财富股吧,科技生万物死,2026-05-27,科技生万物死,平安银行(000001),34,0,"https://guba.eastmoney.com/news,000001,1715249435.html"
COMM_000677,comment,东方财富股吧,建行快赶上平安了,2026-05-27,建行快赶上平安了,平安银行(000001),58,1,"https://guba.eastmoney.com/news,000001,1715217141.html"
COMM_000678,comment,东方财富股吧,确定不护一下指数吗,2026-05-27,确定不护一下指数吗,平安银行(000001),27,0,"https://guba.eastmoney.com/news,000001,1715225258.html"
COMM_000679,comment,东方财富股吧,技术支撑位大概在9元附近，主力一定会跌破支撑位，在底部反复震荡收集筹码，破8也是,2026-05-14,技术支撑位大概在9元附近，主力一定会跌破支撑位，在底部反复震荡收集筹码，破8也是,平安银行(000001),712,28,"https://guba.eastmoney.com/news,000001,1708237821.html"
COMM_000680,comment,东方财富股吧,何时派息？等着补仓呢,2026-05-26,何时派息？等着补仓呢,平安银行(000001),205,4,"https://guba.eastmoney.com/news,000001,1714847031.html"
COMM_000681,comment,东方财富股吧,有点样子，今天大阳。开始连续上涨，涨涨涨。,2026-05-27,有点样子，今天大阳。开始连续上涨，涨涨涨。,平安银行(000001),38,0,"https://guba.eastmoney.com/news,000001,1715159201.html"
